file,features
086441,"[7.212422360248447, 0.15527950310559005, 0.18012422360248448, 0.20496894409937888, 0.09937888198757763, 0.031055900621118012, 0.32919254658385094]"
086483,"[6.004878048780488, 0.17073170731707318, 0.0975609756097561, 0.1951219512195122, 0.12195121951219512, 0.04878048780487805, 0.36585365853658536]"
086484,"[6.193846153846153, 0.13846153846153847, 0.07692307692307693, 0.12307692307692308, 0.2, 0.13846153846153847, 0.3230769230769231]"
086077,"[5.914893617021273, 0.22340425531914893, 0.10106382978723404, 0.10638297872340426, 0.09042553191489362, 0.10106382978723404, 0.3776595744680851]"
086482,"[6.778124999999997, 0.125, 0.1171875, 0.1328125, 0.109375, 0.140625, 0.375]"
086762,"[6.303896103896103, 0.34415584415584416, 0.33116883116883117, 0.0, 0.0, 0.0, 0.3246753246753247]"
086730,"[5.9132947976878585, 0.2543352601156069, 0.1329479768786127, 0.09248554913294797, 0.14450867052023122, 0.057803468208092484, 0.3179190751445087]"
086799,"[6.568553459119495, 0.23270440251572327, 0.03773584905660377, 0.10062893081761007, 0.2830188679245283, 0.0, 0.34591194968553457]"
086763,"[2.6792452830188678, 0.37735849056603776, 0.37735849056603776, 0.24528301886792453, 0.0, 0.0, 0.0]"
044806,"[4.979545454545453, 0.11363636363636363, 0.056818181818181816, 0.17045454545454544, 0.20454545454545456, 0.1590909090909091, 0.29545454545454547]"
044801,"[5.501754385964915, 0.18947368421052632, 0.17543859649122806, 0.20701754385964913, 0.10175438596491228, 0.028070175438596492, 0.2982456140350877]"
044853,"[7.097435897435896, 0.10256410256410256, 0.12179487179487179, 0.14743589743589744, 0.09615384615384616, 0.08974358974358974, 0.4423076923076923]"
044854,"[5.867153284671531, 0.23357664233576642, 0.043795620437956206, 0.16058394160583941, 0.145985401459854, 0.15328467153284672, 0.26277372262773724]"
044092,"[5.49212121212121, 0.26666666666666666, 0.06060606060606061, 0.09090909090909091, 0.3333333333333333, 0.04242424242424243, 0.20606060606060606]"
044809,"[11.859574468085105, 0.425531914893617, 0.02127659574468085, 0.0, 0.0, 0.02127659574468085, 0.5319148936170213]"
044800,"[4.533870967741936, 0.4274193548387097, 0.3064516129032258, 0.0967741935483871, 0.008064516129032258, 0.0, 0.16129032258064516]"
044236,"[12.474846625766872, 0.18404907975460122, 0.1411042944785276, 0.0, 0.0736196319018405, 0.018404907975460124, 0.5828220858895705]"
044917,"[9.578723404255328, 0.15425531914893617, 0.17553191489361702, 0.026595744680851064, 0.026595744680851064, 0.026595744680851064, 0.5904255319148937]"
044780,"[8.876, 0.3, 0.1, 0.16, 0.02, 0.02, 0.4]"
044781,"[5.472857142857141, 0.3, 0.17142857142857143, 0.1, 0.08571428571428572, 0.007142857142857143, 0.3357142857142857]"
044918,"[13.193043478260872, 0.14782608695652175, 0.2, 0.0, 0.0, 0.0, 0.6521739130434783]"
044795,"[7.688888888888887, 0.43434343434343436, 0.16161616161616163, 0.010101010101010102, 0.0, 0.020202020202020204, 0.37373737373737376]"
044792,"[11.285161290322582, 0.23225806451612904, 0.2129032258064516, 0.0064516129032258064, 0.0, 0.04516129032258064, 0.5032258064516129]"
044951,"[5.901851851851855, 0.14351851851851852, 0.17592592592592593, 0.37037037037037035, 0.09259259259259259, 0.027777777777777776, 0.18981481481481483]"
044793,"[3.991176470588235, 0.29411764705882354, 0.10294117647058823, 0.014705882352941176, 0.4117647058823529, 0.1323529411764706, 0.04411764705882353]"
044794,"[6.052747252747253, 0.12087912087912088, 0.10989010989010989, 0.16483516483516483, 0.18681318681318682, 0.14285714285714285, 0.27472527472527475]"
044950,"[5.526315789473684, 0.14912280701754385, 0.20614035087719298, 0.39473684210526316, 0.04824561403508772, 0.03070175438596491, 0.17105263157894737]"
044822,"[6.930097087378639, 0.42718446601941745, 0.10679611650485436, 0.019417475728155338, 0.05825242718446602, 0.04854368932038835, 0.33980582524271846]"
044849,"[6.035483870967742, 0.11290322580645161, 0.03225806451612903, 0.1935483870967742, 0.1935483870967742, 0.16129032258064516, 0.3064516129032258]"
044823,"[7.602298850574714, 0.27011494252873564, 0.2988505747126437, 0.07471264367816093, 0.017241379310344827, 0.005747126436781609, 0.3333333333333333]"
044802,"[6.010486891385772, 0.18352059925093633, 0.18726591760299627, 0.24344569288389514, 0.0599250936329588, 0.02247191011235955, 0.30337078651685395]"
044805,"[9.689156626506023, 0.5060240963855421, 0.012048192771084338, 0.024096385542168676, 0.012048192771084338, 0.0, 0.4457831325301205]"
044804,"[6.653153153153156, 0.20270270270270271, 0.17567567567567569, 0.18468468468468469, 0.036036036036036036, 0.018018018018018018, 0.38288288288288286]"
044803,"[4.8751999999999995, 0.264, 0.16, 0.424, 0.016, 0.016, 0.12]"
044850,"[3.733333333333333, 0.08333333333333333, 0.08333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333]"
044779,"[10.732026143790856, 0.1568627450980392, 0.2549019607843137, 0.006535947712418301, 0.013071895424836602, 0.0, 0.5686274509803921]"
044777,"[5.25, 0.0, 0.0, 0.0, 0.25, 0.5, 0.25]"
044347,"[6.212707182320449, 0.09668508287292818, 0.07458563535911603, 0.143646408839779, 0.17955801104972377, 0.1685082872928177, 0.3370165745856354]"
044949,"[6.048571428571428, 0.1761904761904762, 0.18571428571428572, 0.30952380952380953, 0.07142857142857142, 0.0761904761904762, 0.18095238095238095]"
044947,"[5.547169811320755, 0.1792452830188679, 0.14622641509433962, 0.330188679245283, 0.09433962264150944, 0.04716981132075472, 0.2028301886792453]"
044782,"[3.293251533742331, 0.3496932515337423, 0.024539877300613498, 0.012269938650306749, 0.5828220858895705, 0.006134969325153374, 0.024539877300613498]"
044778,"[6.33012048192771, 0.08433734939759036, 0.10843373493975904, 0.1927710843373494, 0.1686746987951807, 0.0963855421686747, 0.3493975903614458]"
044946,"[3.7028571428571415, 0.26666666666666666, 0.22380952380952382, 0.38571428571428573, 0.014285714285714285, 0.004761904761904762, 0.10476190476190476]"
044948,"[9.077551020408164, 0.23129251700680273, 0.2857142857142857, 0.013605442176870748, 0.0, 0.0, 0.46938775510204084]"
044952,"[5.739896373056993, 0.19689119170984457, 0.17098445595854922, 0.2849740932642487, 0.11398963730569948, 0.046632124352331605, 0.18652849740932642]"
044791,"[8.882269503546098, 0.2907801418439716, 0.14893617021276595, 0.0070921985815602835, 0.0425531914893617, 0.0070921985815602835, 0.5035460992907801]"
044796,"[6.995862068965517, 0.2689655172413793, 0.27586206896551724, 0.1310344827586207, 0.08275862068965517, 0.0, 0.2413793103448276]"
044798,"[8.897354497354499, 0.14285714285714285, 0.19576719576719576, 0.05291005291005291, 0.037037037037037035, 0.010582010582010581, 0.5608465608465608]"
044354,"[5.970454545454544, 0.19318181818181818, 0.11363636363636363, 0.10795454545454546, 0.13636363636363635, 0.14204545454545456, 0.3068181818181818]"
044799,"[4.368055555555555, 0.2847222222222222, 0.034722222222222224, 0.10416666666666667, 0.3402777777777778, 0.034722222222222224, 0.2013888888888889]"
044797,"[9.485245901639345, 0.25136612021857924, 0.22950819672131148, 0.01092896174863388, 0.04371584699453552, 0.0, 0.4644808743169399]"
044821,"[7.058267716535433, 0.3858267716535433, 0.07874015748031496, 0.047244094488188976, 0.16535433070866143, 0.023622047244094488, 0.2992125984251969]"
044820,"[4.298064516129029, 0.2967741935483871, 0.10967741935483871, 0.08387096774193549, 0.1032258064516129, 0.07096774193548387, 0.33548387096774196]"
088846,"[6.8, 0.2033898305084746, 0.1864406779661017, 0.24858757062146894, 0.05084745762711865, 0.02824858757062147, 0.2824858757062147]"
088879,"[7.0954022988505745, 0.1839080459770115, 0.1896551724137931, 0.26436781609195403, 0.05172413793103448, 0.011494252873563218, 0.2988505747126437]"
088877,"[5.391752577319588, 0.26804123711340205, 0.07216494845360824, 0.030927835051546393, 0.25773195876288657, 0.14432989690721648, 0.2268041237113402]"
088848,"[8.984000000000002, 0.36, 0.0, 0.04, 0.08, 0.04, 0.48]"
088870,"[13.62528735632184, 0.13793103448275862, 0.11494252873563218, 0.034482758620689655, 0.011494252873563218, 0.0, 0.7011494252873564]"
088428,"[3.7886178861788617, 0.2682926829268293, 0.2682926829268293, 0.43902439024390244, 0.0, 0.0, 0.024390243902439025]"
088871,"[4.850980392156863, 0.5294117647058824, 0.23529411764705882, 0.0196078431372549, 0.00980392156862745, 0.0196078431372549, 0.18627450980392157]"
088429,"[8.003940886699509, 0.24630541871921183, 0.3399014778325123, 0.0049261083743842365, 0.019704433497536946, 0.03940886699507389, 0.3497536945812808]"
088876,"[7.851034482758621, 0.2206896551724138, 0.2620689655172414, 0.09655172413793103, 0.041379310344827586, 0.027586206896551724, 0.35172413793103446]"
088878,"[9.469565217391304, 0.30434782608695654, 0.0, 0.08695652173913043, 0.13043478260869565, 0.043478260869565216, 0.43478260869565216]"
088959,"[11.100000000000007, 0.14, 0.17333333333333334, 0.0, 0.006666666666666667, 0.04, 0.64]"
088960,"[5.979061371841156, 0.15162454873646208, 0.1371841155234657, 0.10830324909747292, 0.22743682310469315, 0.18411552346570398, 0.19133574007220217]"
088854,"[12.234000000000002, 0.19, 0.09, 0.04, 0.01, 0.01, 0.66]"
088899,"[6.7406060606060585, 0.18181818181818182, 0.18181818181818182, 0.20606060606060606, 0.030303030303030304, 0.01818181818181818, 0.38181818181818183]"
088863,"[9.723809523809523, 0.31746031746031744, 0.06349206349206349, 0.007936507936507936, 0.031746031746031744, 0.15873015873015872, 0.42063492063492064]"
088864,"[5.17962962962963, 0.24074074074074073, 0.06481481481481481, 0.046296296296296294, 0.2777777777777778, 0.1574074074074074, 0.21296296296296297]"
088873,"[6.243636363636363, 0.45454545454545453, 0.12727272727272726, 0.0, 0.01818181818181818, 0.0, 0.4]"
088874,"[3.8216216216216217, 0.35135135135135137, 0.24324324324324326, 0.21621621621621623, 0.08108108108108109, 0.02702702702702703, 0.08108108108108109]"
088485,"[2.5, 0.25, 0.125, 0.0, 0.375, 0.125, 0.125]"
088875,"[9.816216216216215, 0.25675675675675674, 0.24324324324324326, 0.02702702702702703, 0.0, 0.0, 0.47297297297297297]"
088872,"[8.466666666666667, 0.37777777777777777, 0.022222222222222223, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.4]"
088900,"[11.498823529411771, 0.2647058823529412, 0.13529411764705881, 0.0, 0.0, 0.01764705882352941, 0.5823529411764706]"
088861,"[5.9381818181818184, 0.4909090909090909, 0.12727272727272726, 0.0, 0.01818181818181818, 0.0, 0.36363636363636365]"
088892,"[11.100000000000001, 0.2867647058823529, 0.15441176470588236, 0.029411764705882353, 0.0, 0.007352941176470588, 0.5220588235294118]"
088868,"[10.522666666666666, 0.22666666666666666, 0.21333333333333335, 0.013333333333333334, 0.0, 0.013333333333333334, 0.5333333333333333]"
088869,"[9.615517241379312, 0.2672413793103448, 0.15517241379310345, 0.008620689655172414, 0.017241379310344827, 0.11206896551724138, 0.4396551724137931]"
088856,"[8.654777070063693, 0.1910828025477707, 0.2356687898089172, 0.08280254777070063, 0.06369426751592357, 0.025477707006369428, 0.4012738853503185]"
088858,"[10.710447761194033, 0.2462686567164179, 0.22388059701492538, 0.029850746268656716, 0.0, 0.014925373134328358, 0.48507462686567165]"
088867,"[6.843999999999999, 0.52, 0.14, 0.02, 0.01, 0.0, 0.31]"
088860,"[3.6695652173913045, 0.2826086956521739, 0.2391304347826087, 0.34782608695652173, 0.043478260869565216, 0.021739130434782608, 0.06521739130434782]"
043621,"[4.184444444444444, 0.28888888888888886, 0.15555555555555556, 0.25555555555555554, 0.13333333333333333, 0.044444444444444446, 0.12222222222222222]"
043842,"[9.188505747126438, 0.42528735632183906, 0.05747126436781609, 0.04597701149425287, 0.034482758620689655, 0.011494252873563218, 0.42528735632183906]"
043023,"[4.5, 0.0, 0.25, 0.25, 0.0, 0.25, 0.25]"
043024,"[4.5, 0.0, 0.25, 0.25, 0.0, 0.0, 0.5]"
043844,"[9.480769230769234, 0.3525641025641026, 0.0641025641025641, 0.038461538461538464, 0.00641025641025641, 0.11538461538461539, 0.4230769230769231]"
043843,"[6.687179487179486, 0.21367521367521367, 0.042735042735042736, 0.1282051282051282, 0.17094017094017094, 0.08547008547008547, 0.358974358974359]"
043886,"[5.408429118773948, 0.14942528735632185, 0.07279693486590039, 0.18007662835249041, 0.19157088122605365, 0.14942528735632185, 0.2567049808429119]"
043025,"[1.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5]"
043022,"[7.847058823529412, 0.11764705882352941, 0.058823529411764705, 0.17647058823529413, 0.23529411764705882, 0.058823529411764705, 0.35294117647058826]"
043965,"[6.566423357664232, 0.29927007299270075, 0.051094890510948905, 0.08029197080291971, 0.22627737226277372, 0.029197080291970802, 0.31386861313868614]"
043534,"[5.217777777777778, 0.5666666666666667, 0.011111111111111112, 0.022222222222222223, 0.05555555555555555, 0.03333333333333333, 0.3111111111111111]"
043533,"[2.964835164835165, 0.4945054945054945, 0.16483516483516483, 0.13186813186813187, 0.04395604395604396, 0.02197802197802198, 0.14285714285714285]"
043593,"[13.953383458646616, 0.2706766917293233, 0.06766917293233082, 0.007518796992481203, 0.007518796992481203, 0.08270676691729323, 0.5639097744360902]"
043594,"[5.063157894736842, 0.10526315789473684, 0.10526315789473684, 0.05263157894736842, 0.15789473684210525, 0.21052631578947367, 0.3684210526315789]"
043535,"[5.061855670103094, 0.4639175257731959, 0.08247422680412371, 0.030927835051546393, 0.10309278350515463, 0.041237113402061855, 0.27835051546391754]"
043796,"[8.383783783783787, 0.14054054054054055, 0.2, 0.14594594594594595, 0.02702702702702703, 0.03783783783783784, 0.4486486486486487]"
043765,"[7.635971223021583, 0.28776978417266186, 0.03597122302158273, 0.1510791366906475, 0.1510791366906475, 0.06474820143884892, 0.30935251798561153]"
043595,"[7.530081300813006, 0.14634146341463414, 0.21138211382113822, 0.10569105691056911, 0.06504065040650407, 0.10569105691056911, 0.36585365853658536]"
043592,"[6.783240223463688, 0.19553072625698323, 0.11731843575418995, 0.0670391061452514, 0.3463687150837989, 0.00558659217877095, 0.2681564245810056]"
043588,"[7.65576923076923, 0.3269230769230769, 0.19230769230769232, 0.0, 0.057692307692307696, 0.019230769230769232, 0.40384615384615385]"
043586,"[9.277464788732395, 0.2535211267605634, 0.2323943661971831, 0.007042253521126761, 0.007042253521126761, 0.0, 0.5]"
043519,"[7.874666666666665, 0.2866666666666667, 0.17333333333333334, 0.02666666666666667, 0.06, 0.013333333333333334, 0.44]"
043521,"[8.205095541401276, 0.21656050955414013, 0.27388535031847133, 0.07006369426751592, 0.006369426751592357, 0.012738853503184714, 0.42038216560509556]"
043517,"[5.5710843373493955, 0.2710843373493976, 0.16265060240963855, 0.13855421686746988, 0.060240963855421686, 0.05421686746987952, 0.3132530120481928]"
043173,"[8.37671957671958, 0.20634920634920634, 0.1111111111111111, 0.031746031746031744, 0.05291005291005291, 0.026455026455026454, 0.5714285714285714]"
043587,"[4.352, 0.44, 0.12, 0.12, 0.0, 0.04, 0.28]"
043589,"[8.270229007633587, 0.25190839694656486, 0.16793893129770993, 0.030534351145038167, 0.1450381679389313, 0.015267175572519083, 0.3893129770992366]"
043516,"[5.7911111111111095, 0.25925925925925924, 0.2222222222222222, 0.21481481481481482, 0.05925925925925926, 0.02962962962962963, 0.21481481481481482]"
043172,"[5.415, 0.19, 0.185, 0.29, 0.095, 0.06, 0.18]"
043520,"[8.271317829457363, 0.3023255813953488, 0.2558139534883721, 0.031007751937984496, 0.03875968992248062, 0.007751937984496124, 0.3643410852713178]"
043518,"[7.033136094674557, 0.20710059171597633, 0.05917159763313609, 0.03550295857988166, 0.3076923076923077, 0.01775147928994083, 0.3727810650887574]"
043857,"[5.426760563380282, 0.30985915492957744, 0.29577464788732394, 0.11267605633802817, 0.028169014084507043, 0.04225352112676056, 0.2112676056338028]"
043868,"[7.702487562189055, 0.2736318407960199, 0.0845771144278607, 0.004975124378109453, 0.1044776119402985, 0.03980099502487562, 0.4925373134328358]"
043861,"[8.628000000000004, 0.185, 0.135, 0.06, 0.05, 0.04, 0.53]"
043866,"[3.605357142857143, 0.39285714285714285, 0.38392857142857145, 0.008928571428571428, 0.008928571428571428, 0.19642857142857142, 0.008928571428571428]"
043859,"[5.886294416243654, 0.19796954314720813, 0.18274111675126903, 0.19796954314720813, 0.1218274111675127, 0.13705583756345177, 0.16243654822335024]"
043695,"[7.407655502392346, 0.21052631578947367, 0.023923444976076555, 0.05741626794258373, 0.2727272727272727, 0.09569377990430622, 0.3397129186602871]"
043030,"[6.6480000000000015, 0.225, 0.265, 0.185, 0.065, 0.01, 0.25]"
043867,"[5.072043010752687, 0.25268817204301075, 0.053763440860215055, 0.12365591397849462, 0.3655913978494624, 0.026881720430107527, 0.1774193548387097]"
043858,"[4.713978494623657, 0.3763440860215054, 0.3655913978494624, 0.0, 0.0, 0.07526881720430108, 0.1827956989247312]"
043860,"[4.619841269841269, 0.1388888888888889, 0.10714285714285714, 0.18253968253968253, 0.1626984126984127, 0.17857142857142858, 0.23015873015873015]"
043063,"[6.1000000000000005, 0.13043478260869565, 0.06521739130434782, 0.17391304347826086, 0.1956521739130435, 0.15217391304347827, 0.2826086956521739]"
043856,"[4.832558139534883, 0.23255813953488372, 0.23837209302325582, 0.38953488372093026, 0.040697674418604654, 0.0, 0.09883720930232558]"
043869,"[5.471515151515152, 0.2606060606060606, 0.24242424242424243, 0.1393939393939394, 0.12727272727272726, 0.10303030303030303, 0.12727272727272726]"
043029,"[1.0, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333]"
043016,"[2.8000000000000003, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.6666666666666666]"
043018,"[7.670466321243523, 0.22797927461139897, 0.24870466321243523, 0.20207253886010362, 0.010362694300518135, 0.010362694300518135, 0.3005181347150259]"
043027,"[1.8, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.6666666666666666]"
043883,"[4.785, 0.19285714285714287, 0.11071428571428571, 0.11785714285714285, 0.2, 0.125, 0.25357142857142856]"
043026,"[7.0838709677419365, 0.21505376344086022, 0.16666666666666666, 0.16666666666666666, 0.03225806451612903, 0.010752688172043012, 0.40860215053763443]"
043623,"[8.96315789473684, 0.32456140350877194, 0.09649122807017543, 0.02631578947368421, 0.06140350877192982, 0.02631578947368421, 0.4649122807017544]"
043590,"[3.381818181818182, 0.4, 0.4, 0.01818181818181818, 0.03636363636363636, 0.0, 0.14545454545454545]"
043599,"[11.545454545454547, 0.18181818181818182, 0.045454545454545456, 0.0, 0.0, 0.045454545454545456, 0.7272727272727273]"
043767,"[7.232592592592589, 0.2740740740740741, 0.15555555555555556, 0.07407407407407407, 0.044444444444444446, 0.022222222222222223, 0.42962962962962964]"
043766,"[7.069620253164557, 0.2911392405063291, 0.056962025316455694, 0.10759493670886076, 0.17721518987341772, 0.06962025316455696, 0.2974683544303797]"
043598,"[12.780722891566265, 0.2891566265060241, 0.03614457831325301, 0.024096385542168676, 0.012048192771084338, 0.012048192771084338, 0.6265060240963856]"
043761,"[5.761643835616436, 0.2945205479452055, 0.08904109589041095, 0.13013698630136986, 0.1095890410958904, 0.10273972602739725, 0.273972602739726]"
043768,"[7.273825503355702, 0.2550335570469799, 0.10738255033557047, 0.11409395973154363, 0.1342281879194631, 0.053691275167785234, 0.33557046979865773]"
043596,"[8.319999999999999, 0.2230769230769231, 0.2692307692307692, 0.05384615384615385, 0.03076923076923077, 0.007692307692307693, 0.4153846153846154]"
043536,"[6.363235294117647, 0.33088235294117646, 0.16911764705882354, 0.058823529411764705, 0.051470588235294115, 0.08088235294117647, 0.3088235294117647]"
043585,"[9.473758865248227, 0.2624113475177305, 0.2978723404255319, 0.0070921985815602835, 0.0070921985815602835, 0.0070921985815602835, 0.41843971631205673]"
043911,"[5.205741626794257, 0.18181818181818182, 0.11961722488038277, 0.15311004784688995, 0.15311004784688995, 0.11961722488038277, 0.2727272727272727]"
043773,"[6.504504504504504, 0.2072072072072072, 0.16216216216216217, 0.12612612612612611, 0.09009009009009009, 0.05405405405405406, 0.36036036036036034]"
043865,"[4.971034482758619, 0.2620689655172414, 0.20689655172413793, 0.2413793103448276, 0.034482758620689655, 0.09655172413793103, 0.15862068965517243]"
043608,"[6.261077844311377, 0.3473053892215569, 0.33532934131736525, 0.023952095808383235, 0.041916167664670656, 0.017964071856287425, 0.23353293413173654]"
043697,"[5.337704918032787, 0.19262295081967212, 0.07377049180327869, 0.11475409836065574, 0.29918032786885246, 0.11885245901639344, 0.20081967213114754]"
043699,"[5.879999999999997, 0.325, 0.16666666666666666, 0.06666666666666667, 0.075, 0.016666666666666666, 0.35]"
043863,"[8.18095238095238, 0.31746031746031744, 0.29365079365079366, 0.047619047619047616, 0.015873015873015872, 0.0, 0.3253968253968254]"
043899,"[4.212935323383082, 0.22388059701492538, 0.16417910447761194, 0.23880597014925373, 0.07462686567164178, 0.08955223880597014, 0.208955223880597]"
043698,"[6.5267924528301915, 0.18490566037735848, 0.12075471698113208, 0.21132075471698114, 0.0830188679245283, 0.08679245283018867, 0.3132075471698113]"
043691,"[8.319354838709677, 0.0967741935483871, 0.08064516129032258, 0.16129032258064516, 0.0967741935483871, 0.24193548387096775, 0.3225806451612903]"
043696,"[7.5216494845360815, 0.4742268041237113, 0.05154639175257732, 0.010309278350515464, 0.041237113402061855, 0.07216494845360824, 0.35051546391752575]"
017132,"[5.586394557823128, 0.25170068027210885, 0.23129251700680273, 0.22448979591836735, 0.07482993197278912, 0.02040816326530612, 0.19727891156462585]"
017906,"[10.060975609756097, 0.43902439024390244, 0.0975609756097561, 0.036585365853658534, 0.012195121951219513, 0.0, 0.4146341463414634]"
017610,"[5.847368421052633, 0.21052631578947367, 0.23684210526315788, 0.10526315789473684, 0.07894736842105263, 0.02631578947368421, 0.34210526315789475]"
017644,"[5.09473684210526, 0.2, 0.08421052631578947, 0.1736842105263158, 0.17894736842105263, 0.12105263157894737, 0.24210526315789474]"
017611,"[5.6000000000000005, 0.13333333333333333, 0.1, 0.2, 0.2, 0.03333333333333333, 0.3333333333333333]"
017499,"[7.240243902439025, 0.2926829268292683, 0.2073170731707317, 0.14634146341463414, 0.036585365853658534, 0.04878048780487805, 0.2682926829268293]"
017605,"[5.833333333333333, 0.0, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.0, 0.3333333333333333]"
017633,"[6.692737430167598, 0.1452513966480447, 0.0782122905027933, 0.16759776536312848, 0.2122905027932961, 0.08379888268156424, 0.3128491620111732]"
017634,"[7.060465116279069, 0.13953488372093023, 0.10465116279069768, 0.11627906976744186, 0.1744186046511628, 0.16279069767441862, 0.3023255813953488]"
017491,"[6.692436974789914, 0.226890756302521, 0.19327731092436976, 0.23529411764705882, 0.07563025210084033, 0.025210084033613446, 0.24369747899159663]"
017462,"[7.584615384615385, 0.15384615384615385, 0.09615384615384616, 0.16025641025641027, 0.15384615384615385, 0.08974358974358974, 0.34615384615384615]"
017635,"[7.071084337349396, 0.21686746987951808, 0.06626506024096386, 0.10240963855421686, 0.14457831325301204, 0.07228915662650602, 0.39759036144578314]"
017632,"[6.54310344827586, 0.19827586206896552, 0.0, 0.1206896551724138, 0.2672413793103448, 0.02586206896551724, 0.3879310344827586]"
017588,"[11.426923076923078, 0.46153846153846156, 0.038461538461538464, 0.0, 0.0, 0.0, 0.5]"
017782,"[6.005228758169932, 0.22875816993464052, 0.19607843137254902, 0.16339869281045752, 0.05228758169934641, 0.05228758169934641, 0.30718954248366015]"
017573,"[5.570744680851071, 0.125, 0.06648936170212766, 0.18351063829787234, 0.19680851063829788, 0.11170212765957446, 0.31648936170212766]"
017500,"[6.065573770491803, 0.22950819672131148, 0.2459016393442623, 0.29508196721311475, 0.03278688524590164, 0.01639344262295082, 0.18032786885245902]"
017735,"[4.580952380952381, 0.32142857142857145, 0.11904761904761904, 0.07142857142857142, 0.20238095238095238, 0.09523809523809523, 0.19047619047619047]"
017884,"[8.822891566265064, 0.29518072289156627, 0.21686746987951808, 0.0783132530120482, 0.018072289156626505, 0.0, 0.39156626506024095]"
017606,"[7.2, 0.18518518518518517, 0.2962962962962963, 0.18518518518518517, 0.037037037037037035, 0.0, 0.2962962962962963]"
017608,"[7.2, 0.0, 0.0, 0.0, 0.4, 0.2, 0.4]"
017637,"[8.025806451612905, 0.20430107526881722, 0.07526881720430108, 0.016129032258064516, 0.1935483870967742, 0.010752688172043012, 0.5]"
017631,"[7.679310344827587, 0.29310344827586204, 0.1206896551724138, 0.017241379310344827, 0.10344827586206896, 0.06896551724137931, 0.39655172413793105]"
017609,"[1.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5]"
017636,"[7.486419753086418, 0.19753086419753085, 0.1728395061728395, 0.012345679012345678, 0.09876543209876543, 0.037037037037037035, 0.48148148148148145]"
017607,"[5.645283018867922, 0.08490566037735849, 0.09433962264150944, 0.16981132075471697, 0.16981132075471697, 0.1792452830188679, 0.3018867924528302]"
017345,"[5.621621621621623, 0.10810810810810811, 0.10810810810810811, 0.05405405405405406, 0.2972972972972973, 0.13513513513513514, 0.2972972972972973]"
017344,"[4.0, 0.19047619047619047, 0.09523809523809523, 0.23809523809523808, 0.047619047619047616, 0.14285714285714285, 0.2857142857142857]"
028376,"[9.690361445783136, 0.12650602409638553, 0.2469879518072289, 0.012048192771084338, 0.006024096385542169, 0.012048192771084338, 0.5963855421686747]"
028692,"[9.198816568047338, 0.17159763313609466, 0.1893491124260355, 0.047337278106508875, 0.08875739644970414, 0.03550295857988166, 0.46745562130177515]"
028802,"[3.7572815533980584, 0.34951456310679613, 0.17475728155339806, 0.44660194174757284, 0.009708737864077669, 0.0, 0.019417475728155338]"
028260,"[5.869135802469134, 0.18518518518518517, 0.1728395061728395, 0.2839506172839506, 0.06790123456790123, 0.012345679012345678, 0.2777777777777778]"
028266,"[5.968965517241378, 0.3879310344827586, 0.21551724137931033, 0.06896551724137931, 0.008620689655172414, 0.0, 0.31896551724137934]"
028484,"[5.210344827586208, 0.16810344827586207, 0.13793103448275862, 0.20689655172413793, 0.11637931034482758, 0.03879310344827586, 0.33189655172413796]"
028483,"[7.088181818181818, 0.17272727272727273, 0.07727272727272727, 0.18181818181818182, 0.21363636363636362, 0.013636363636363636, 0.3409090909090909]"
028477,"[7.2042372881355945, 0.1440677966101695, 0.038135593220338986, 0.1059322033898305, 0.3135593220338983, 0.00847457627118644, 0.3898305084745763]"
028479,"[7.924691358024693, 0.2345679012345679, 0.08641975308641975, 0.09876543209876543, 0.12962962962962962, 0.037037037037037035, 0.41358024691358025]"
028070,"[10.810191082802548, 0.12738853503184713, 0.2229299363057325, 0.006369426751592357, 0.006369426751592357, 0.025477707006369428, 0.6114649681528662]"
028478,"[6.09142857142857, 0.44285714285714284, 0.014285714285714285, 0.18571428571428572, 0.02857142857142857, 0.02857142857142857, 0.3]"
028482,"[6.727881040892197, 0.17843866171003717, 0.06319702602230483, 0.10408921933085502, 0.3048327137546468, 0.040892193308550186, 0.30855018587360594]"
028485,"[5.439669421487603, 0.1652892561983471, 0.11983471074380166, 0.11570247933884298, 0.2190082644628099, 0.16942148760330578, 0.21074380165289255]"
028375,"[4.227027027027027, 0.13513513513513514, 0.13513513513513514, 0.16216216216216217, 0.10810810810810811, 0.24324324324324326, 0.21621621621621623]"
028546,"[3.8539325842696623, 0.33707865168539325, 0.056179775280898875, 0.0056179775280898875, 0.46629213483146065, 0.0449438202247191, 0.0898876404494382]"
028548,"[6.324344569288392, 0.16853932584269662, 0.1797752808988764, 0.29213483146067415, 0.0749063670411985, 0.003745318352059925, 0.2808988764044944]"
028179,"[5.570114942528735, 0.26436781609195403, 0.22988505747126436, 0.22988505747126436, 0.07471264367816093, 0.022988505747126436, 0.1781609195402299]"
