file,features
125002,"[1.3, 0.6666666666666666, 0.0, 0.0, 0.16666666666666666, 0.0, 0.16666666666666666]"
125189,"[3.072413793103449, 0.43103448275862066, 0.31896551724137934, 0.0603448275862069, 0.017241379310344827, 0.0, 0.1724137931034483]"
125823,"[4.0625, 0.515625, 0.0, 0.0625, 0.25, 0.0, 0.171875]"
125375,"[0.8981132075471697, 0.7735849056603774, 0.16981132075471697, 0.0, 0.018867924528301886, 0.0, 0.03773584905660377]"
125822,"[2.8000000000000003, 0.6842105263157895, 0.02631578947368421, 0.07894736842105263, 0.0, 0.15789473684210525, 0.05263157894736842]"
125188,"[2.6920634920634927, 0.4603174603174603, 0.2619047619047619, 0.023809523809523808, 0.03968253968253968, 0.023809523809523808, 0.19047619047619047]"
125003,"[1.0909090909090908, 0.9090909090909091, 0.0, 0.0, 0.0, 0.0, 0.09090909090909091]"
125299,"[3.3533039647577088, 0.27312775330396477, 0.2599118942731278, 0.44052863436123346, 0.013215859030837005, 0.0, 0.013215859030837005]"
125312,"[1.649382716049383, 0.8024691358024691, 0.04938271604938271, 0.0, 0.0, 0.012345679012345678, 0.13580246913580246]"
125313,"[2.5798742138364785, 0.5220125786163522, 0.3081761006289308, 0.0, 0.006289308176100629, 0.006289308176100629, 0.15723270440251572]"
125298,"[3.359633027522937, 0.41284403669724773, 0.21100917431192662, 0.06422018348623854, 0.027522935779816515, 0.1651376146788991, 0.11926605504587157]"
125314,"[4.569784172661869, 0.4172661870503597, 0.02877697841726619, 0.08633093525179857, 0.33093525179856115, 0.007194244604316547, 0.12949640287769784]"
125315,"[2.969633507853403, 0.31413612565445026, 0.2931937172774869, 0.3403141361256545, 0.010471204188481676, 0.0, 0.041884816753926704]"
125659,"[3.7722222222222235, 0.3055555555555556, 0.05555555555555555, 0.1388888888888889, 0.1111111111111111, 0.16666666666666666, 0.2222222222222222]"
125288,"[4.008510638297872, 0.3829787234042553, 0.23404255319148937, 0.22695035460992907, 0.0, 0.03546099290780142, 0.12056737588652482]"
125289,"[3.0916666666666663, 0.3273809523809524, 0.30952380952380953, 0.3273809523809524, 0.017857142857142856, 0.005952380952380952, 0.011904761904761904]"
122500,"[3.425157232704402, 0.2578616352201258, 0.2389937106918239, 0.4591194968553459, 0.012578616352201259, 0.006289308176100629, 0.025157232704402517]"
122474,"[2.1383458646616544, 0.5037593984962406, 0.45864661654135336, 0.0, 0.007518796992481203, 0.0, 0.03007518796992481]"
122475,"[1.335135135135135, 0.7837837837837838, 0.0, 0.13513513513513514, 0.02702702702702703, 0.0, 0.05405405405405406]"
122503,"[3.170000000000001, 0.625, 0.1125, 0.0, 0.0125, 0.0125, 0.2375]"
122932,"[4.358241758241759, 0.4725274725274725, 0.03296703296703297, 0.04395604395604396, 0.15384615384615385, 0.03296703296703297, 0.26373626373626374]"
122675,"[1.4000000000000001, 0.75, 0.08333333333333333, 0.0, 0.0, 0.08333333333333333, 0.08333333333333333]"
122107,"[5.745614035087718, 0.41228070175438597, 0.22807017543859648, 0.0, 0.05263157894736842, 0.02631578947368421, 0.2807017543859649]"
122649,"[2.4864864864864864, 0.5495495495495496, 0.18018018018018017, 0.0, 0.24324324324324326, 0.0, 0.02702702702702703]"
122648,"[2.059649122807019, 0.5350877192982456, 0.08771929824561403, 0.008771929824561403, 0.008771929824561403, 0.0, 0.35964912280701755]"
122106,"[3.067924528301887, 0.49056603773584906, 0.24528301886792453, 0.14150943396226415, 0.03773584905660377, 0.009433962264150943, 0.07547169811320754]"
122066,"[3.12, 0.46153846153846156, 0.35384615384615387, 0.13846153846153847, 0.0, 0.0, 0.046153846153846156]"
122472,"[0.3333333333333333, 0.7777777777777778, 0.0, 0.0, 0.1111111111111111, 0.0, 0.1111111111111111]"
122499,"[1.3933333333333333, 0.7, 0.06666666666666667, 0.06666666666666667, 0.13333333333333333, 0.0, 0.03333333333333333]"
122498,"[2.1280701754385962, 0.5175438596491229, 0.37719298245614036, 0.02631578947368421, 0.008771929824561403, 0.008771929824561403, 0.06140350877192982]"
122473,"[2.4825396825396826, 0.5873015873015873, 0.15079365079365079, 0.015873015873015872, 0.0873015873015873, 0.05555555555555555, 0.10317460317460317]"
122671,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
122936,"[5.89113924050633, 0.34177215189873417, 0.08860759493670886, 0.06329113924050633, 0.12658227848101267, 0.0759493670886076, 0.3037974683544304]"
122088,"[3.1233333333333335, 0.525, 0.325, 0.06666666666666667, 0.0, 0.0, 0.08333333333333333]"
122077,"[5.899212598425197, 0.36220472440944884, 0.3700787401574803, 0.023622047244094488, 0.0, 0.0, 0.2440944881889764]"
122261,"[0.2727272727272727, 0.8181818181818182, 0.0, 0.0, 0.09090909090909091, 0.0, 0.09090909090909091]"
122511,"[2.620289855072465, 0.4782608695652174, 0.2318840579710145, 0.014492753623188406, 0.014492753623188406, 0.0, 0.2608695652173913]"
122934,"[4.5367741935483865, 0.3225806451612903, 0.06451612903225806, 0.11612903225806452, 0.24516129032258063, 0.09032258064516129, 0.16129032258064516]"
122673,"[1.8712871287128714, 0.5247524752475248, 0.45544554455445546, 0.0, 0.019801980198019802, 0.0, 0.0]"
122935,"[5.597142857142854, 0.3, 0.07142857142857142, 0.1, 0.12857142857142856, 0.11428571428571428, 0.2857142857142857]"
122504,"[3.274452554744525, 0.38686131386861317, 0.24087591240875914, 0.058394160583941604, 0.08029197080291971, 0.043795620437956206, 0.1897810218978102]"
122510,"[3.8413793103448275, 0.41379310344827586, 0.20689655172413793, 0.04597701149425287, 0.05747126436781609, 0.034482758620689655, 0.2413793103448276]"
122832,"[3.4482758620689653, 0.2561576354679803, 0.2561576354679803, 0.4876847290640394, 0.0, 0.0, 0.0]"
122365,"[3.8448275862068964, 0.5344827586206896, 0.13793103448275862, 0.13793103448275862, 0.034482758620689655, 0.08620689655172414, 0.06896551724137931]"
122359,"[3.724786324786325, 0.42735042735042733, 0.17094017094017094, 0.2905982905982906, 0.03418803418803419, 0.008547008547008548, 0.06837606837606838]"
122358,"[2.596460176991151, 0.45132743362831856, 0.37168141592920356, 0.02654867256637168, 0.04424778761061947, 0.0, 0.10619469026548672]"
122364,"[3.8916666666666657, 0.3263888888888889, 0.09722222222222222, 0.14583333333333334, 0.125, 0.0763888888888889, 0.22916666666666666]"
122199,"[3.7823529411764705, 0.33088235294117646, 0.11764705882352941, 0.11029411764705882, 0.16911764705882354, 0.051470588235294115, 0.22058823529411764]"
122628,"[3.22027027027027, 0.36486486486486486, 0.12837837837837837, 0.16216216216216217, 0.14864864864864866, 0.0472972972972973, 0.14864864864864866]"
122166,"[4.582142857142857, 0.18571428571428572, 0.09642857142857143, 0.14285714285714285, 0.18928571428571428, 0.16785714285714284, 0.21785714285714286]"
122204,"[5.393066666666671, 0.15466666666666667, 0.06933333333333333, 0.16266666666666665, 0.18933333333333333, 0.14666666666666667, 0.2773333333333333]"
122004,"[4.936923076923077, 0.17692307692307693, 0.08076923076923077, 0.17692307692307693, 0.17692307692307693, 0.1423076923076923, 0.24615384615384617]"
122400,"[2.9133333333333336, 0.4666666666666667, 0.016666666666666666, 0.03333333333333333, 0.4166666666666667, 0.016666666666666666, 0.05]"
122399,"[1.1457627118644067, 0.711864406779661, 0.23728813559322035, 0.01694915254237288, 0.0, 0.0, 0.03389830508474576]"
122398,"[1.6218181818181818, 0.5454545454545454, 0.36363636363636365, 0.05454545454545454, 0.0, 0.0, 0.03636363636363636]"
122001,"[5.486543535620058, 0.13720316622691292, 0.06860158311345646, 0.14511873350923482, 0.19525065963060687, 0.17678100263852242, 0.2770448548812665]"
122798,"[1.376, 0.68, 0.04, 0.0, 0.0, 0.04, 0.24]"
122808,"[3.4101265822784814, 0.36075949367088606, 0.2721518987341772, 0.10126582278481013, 0.05063291139240506, 0.05063291139240506, 0.16455696202531644]"
122363,"[4.322388059701492, 0.34328358208955223, 0.16417910447761194, 0.11194029850746269, 0.12686567164179105, 0.07462686567164178, 0.1791044776119403]"
122362,"[4.0371257485029926, 0.3413173652694611, 0.041916167664670656, 0.1377245508982036, 0.2874251497005988, 0.041916167664670656, 0.1497005988023952]"
122809,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
122799,"[2.0452830188679245, 0.49056603773584906, 0.24528301886792453, 0.03773584905660377, 0.018867924528301886, 0.0, 0.20754716981132076]"
122360,"[4.271028037383178, 0.37383177570093457, 0.32710280373831774, 0.04672897196261682, 0.04672897196261682, 0.009345794392523364, 0.19626168224299065]"
122003,"[5.057142857142857, 0.25510204081632654, 0.04081632653061224, 0.12244897959183673, 0.15306122448979592, 0.15306122448979592, 0.2755102040816326]"
122201,"[3.8848484848484843, 0.36363636363636365, 0.04040404040404041, 0.09090909090909091, 0.13131313131313133, 0.16161616161616163, 0.21212121212121213]"
122620,"[1.2, 0.8888888888888888, 0.0, 0.0, 0.037037037037037035, 0.0, 0.07407407407407407]"
122634,"[3.889655172413793, 0.35172413793103446, 0.0896551724137931, 0.13793103448275862, 0.15172413793103448, 0.06896551724137931, 0.2]"
122807,"[0.32, 0.88, 0.12, 0.0, 0.0, 0.0, 0.0]"
122806,"[2.3435294117647065, 0.7411764705882353, 0.09411764705882353, 0.0, 0.0, 0.011764705882352941, 0.15294117647058825]"
122190,"[5.055172413793106, 0.13793103448275862, 0.12758620689655173, 0.19310344827586207, 0.16206896551724137, 0.13448275862068965, 0.24482758620689654]"
122635,"[4.062711864406779, 0.2457627118644068, 0.19491525423728814, 0.025423728813559324, 0.22033898305084745, 0.2627118644067797, 0.05084745762711865]"
122153,"[4.416666666666664, 0.24444444444444444, 0.07222222222222222, 0.18888888888888888, 0.15, 0.10555555555555556, 0.2388888888888889]"
122621,"[3.4375000000000004, 0.4305555555555556, 0.027777777777777776, 0.10416666666666667, 0.2361111111111111, 0.06944444444444445, 0.13194444444444445]"
122999,"[2.3093333333333335, 0.5066666666666667, 0.24, 0.09333333333333334, 0.05333333333333334, 0.013333333333333334, 0.09333333333333334]"
122623,"[3.4168674698795165, 0.3493975903614458, 0.1746987951807229, 0.13855421686746988, 0.05421686746987952, 0.04216867469879518, 0.24096385542168675]"
122810,"[3.156043956043956, 0.7142857142857143, 0.0, 0.02197802197802198, 0.03296703296703297, 0.04395604395604396, 0.18681318681318682]"
122804,"[1.4272727272727272, 0.8181818181818182, 0.0, 0.022727272727272728, 0.09090909090909091, 0.0, 0.06818181818181818]"
122353,"[3.5113043478260875, 0.391304347826087, 0.11304347826086956, 0.06956521739130435, 0.08695652173913043, 0.06086956521739131, 0.2782608695652174]"
122352,"[2.9312, 0.352, 0.296, 0.328, 0.008, 0.0, 0.016]"
122805,"[4.115625, 0.3515625, 0.1875, 0.1015625, 0.125, 0.0703125, 0.1640625]"
122622,"[3.481944444444445, 0.3958333333333333, 0.22916666666666666, 0.034722222222222224, 0.06944444444444445, 0.0625, 0.20833333333333334]"
122959,"[4.147368421052631, 0.2719298245614035, 0.15789473684210525, 0.22807017543859648, 0.08771929824561403, 0.11403508771929824, 0.14035087719298245]"
122578,"[1.9074074074074074, 0.5925925925925926, 0.3148148148148148, 0.018518518518518517, 0.018518518518518517, 0.037037037037037035, 0.018518518518518517]"
122168,"[5.186153846153845, 0.18461538461538463, 0.1, 0.16923076923076924, 0.13846153846153847, 0.1076923076923077, 0.3]"
122632,"[4.041379310344826, 0.21982758620689655, 0.09051724137931035, 0.0603448275862069, 0.33620689655172414, 0.21120689655172414, 0.08189655172413793]"
122626,"[3.4778625954198468, 0.37404580152671757, 0.17557251908396945, 0.3053435114503817, 0.022900763358778626, 0.04580152671755725, 0.07633587786259542]"
122356,"[2.49908256880734, 0.43119266055045874, 0.3577981651376147, 0.03669724770642202, 0.027522935779816515, 0.009174311926605505, 0.13761467889908258]"
122395,"[2.854117647058824, 0.4235294117647059, 0.058823529411764705, 0.10588235294117647, 0.27058823529411763, 0.03529411764705882, 0.10588235294117647]"
122357,"[2.8873786407766997, 0.4854368932038835, 0.30097087378640774, 0.009708737864077669, 0.009708737864077669, 0.0, 0.1941747572815534]"
122800,"[1.8990099009900991, 0.5445544554455446, 0.3564356435643564, 0.0297029702970297, 0.0297029702970297, 0.0, 0.039603960396039604]"
122627,"[3.633333333333333, 0.26436781609195403, 0.2471264367816092, 0.3275862068965517, 0.07471264367816093, 0.017241379310344827, 0.06896551724137931]"
122633,"[2.752688172043011, 0.4731182795698925, 0.26881720430107525, 0.15053763440860216, 0.0, 0.03225806451612903, 0.07526881720430108]"
122155,"[2.6532374100719425, 0.4460431654676259, 0.2733812949640288, 0.1366906474820144, 0.05755395683453238, 0.007194244604316547, 0.07913669064748201]"
122579,"[1.182608695652174, 0.6086956521739131, 0.0, 0.2608695652173913, 0.0, 0.0, 0.13043478260869565]"
122625,"[3.1741573033707864, 0.33707865168539325, 0.056179775280898875, 0.15168539325842698, 0.4101123595505618, 0.011235955056179775, 0.033707865168539325]"
122143,"[5.677202072538866, 0.12694300518134716, 0.08290155440414508, 0.16321243523316062, 0.17616580310880828, 0.15025906735751296, 0.3005181347150259]"
122631,"[2.665648854961832, 0.4580152671755725, 0.31297709923664124, 0.19083969465648856, 0.007633587786259542, 0.0, 0.030534351145038167]"
122355,"[3.349411764705882, 0.3, 0.27647058823529413, 0.27647058823529413, 0.052941176470588235, 0.03529411764705882, 0.058823529411764705]"
122397,"[3.020224719101125, 0.449438202247191, 0.30337078651685395, 0.0, 0.011235955056179775, 0.02247191011235955, 0.21348314606741572]"
122354,"[4.23012048192771, 0.28313253012048195, 0.18674698795180722, 0.29518072289156627, 0.05421686746987952, 0.060240963855421686, 0.12048192771084337]"
122803,"[1.506896551724138, 0.8103448275862069, 0.08620689655172414, 0.0, 0.034482758620689655, 0.0, 0.06896551724137931]"
122630,"[3.2394160583941605, 0.40145985401459855, 0.0, 0.0364963503649635, 0.5036496350364964, 0.021897810218978103, 0.0364963503649635]"
122624,"[3.4711656441717786, 0.26993865030674846, 0.25153374233128833, 0.44171779141104295, 0.012269938650306749, 0.006134969325153374, 0.018404907975460124]"
122247,"[2.9041666666666672, 0.5416666666666666, 0.041666666666666664, 0.020833333333333332, 0.16666666666666666, 0.0625, 0.16666666666666666]"
122079,"[5.810666666666664, 0.2733333333333333, 0.18, 0.06, 0.1, 0.05333333333333334, 0.3333333333333333]"
122086,"[2.175, 0.5795454545454546, 0.2727272727272727, 0.045454545454545456, 0.022727272727272728, 0.011363636363636364, 0.06818181818181818]"
122910,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
122911,"[2.95, 0.3125, 0.3125, 0.375, 0.0, 0.0, 0.0]"
122087,"[3.6878787878787875, 0.3181818181818182, 0.30303030303030304, 0.32323232323232326, 0.005050505050505051, 0.010101010101010102, 0.04040404040404041]"
122534,"[5.458638743455496, 0.23036649214659685, 0.11518324607329843, 0.14136125654450263, 0.16753926701570682, 0.06806282722513089, 0.2774869109947644]"
122085,"[2.8252631578947374, 0.5157894736842106, 0.3263157894736842, 0.021052631578947368, 0.010526315789473684, 0.010526315789473684, 0.11578947368421053]"
122654,"[3.699145299145299, 0.3333333333333333, 0.19658119658119658, 0.27350427350427353, 0.05128205128205128, 0.06837606837606838, 0.07692307692307693]"
122132,"[4.653140096618355, 0.26570048309178745, 0.0821256038647343, 0.14009661835748793, 0.16908212560386474, 0.14492753623188406, 0.19806763285024154]"
122683,"[3.4773333333333327, 0.30666666666666664, 0.08, 0.08, 0.41333333333333333, 0.05333333333333334, 0.06666666666666667]"
122456,"[2.890058479532164, 0.3508771929824561, 0.28654970760233917, 0.21637426900584794, 0.0935672514619883, 0.011695906432748537, 0.04093567251461988]"
122457,"[2.43609022556391, 0.40601503759398494, 0.39097744360902253, 0.18045112781954886, 0.022556390977443608, 0.0, 0.0]"
122084,"[5.124193548387096, 0.3870967741935484, 0.21774193548387097, 0.06451612903225806, 0.0967741935483871, 0.03225806451612903, 0.20161290322580644]"
122533,"[2.1595959595959595, 0.5252525252525253, 0.40404040404040403, 0.0, 0.04040404040404041, 0.0, 0.030303030303030304]"
122080,"[2.6193548387096772, 0.5, 0.3870967741935484, 0.03225806451612903, 0.0, 0.0, 0.08064516129032258]"
122651,"[2.3956521739130436, 0.6304347826086957, 0.18478260869565216, 0.0, 0.021739130434782608, 0.021739130434782608, 0.14130434782608695]"
122645,"[1.6615384615384616, 0.676923076923077, 0.2923076923076923, 0.0, 0.0, 0.015384615384615385, 0.015384615384615385]"
122686,"[1.0380952380952382, 0.7619047619047619, 0.09523809523809523, 0.0, 0.047619047619047616, 0.047619047619047616, 0.047619047619047616]"
122644,"[2.166906474820144, 0.4676258992805755, 0.460431654676259, 0.050359712230215826, 0.0, 0.007194244604316547, 0.014388489208633094]"
122650,"[3.2416666666666663, 0.2986111111111111, 0.2361111111111111, 0.3819444444444444, 0.06944444444444445, 0.0, 0.013888888888888888]"
122081,"[2.7583333333333333, 0.44166666666666665, 0.35833333333333334, 0.125, 0.008333333333333333, 0.016666666666666666, 0.05]"
122901,"[3.8451063829787224, 0.23404255319148937, 0.22127659574468084, 0.37872340425531914, 0.04680851063829787, 0.059574468085106386, 0.059574468085106386]"
122083,"[2.2059405940594066, 0.6237623762376238, 0.13861386138613863, 0.019801980198019802, 0.019801980198019802, 0.0, 0.19801980198019803]"
122646,"[4.957575757575758, 0.36363636363636365, 0.10909090909090909, 0.012121212121212121, 0.3515151515151515, 0.0, 0.16363636363636364]"
122685,"[3.825806451612901, 0.4, 0.1870967741935484, 0.01935483870967742, 0.05806451612903226, 0.05161290322580645, 0.2838709677419355]"
122647,"[4.152127659574464, 0.2765957446808511, 0.06914893617021277, 0.02127659574468085, 0.05851063829787234, 0.18617021276595744, 0.3882978723404255]"
122082,"[3.033783783783784, 0.4594594594594595, 0.28378378378378377, 0.04054054054054054, 0.02702702702702703, 0.006756756756756757, 0.18243243243243243]"
114065,"[4.38550724637681, 0.23671497584541062, 0.178743961352657, 0.2898550724637681, 0.07729468599033816, 0.07729468599033816, 0.14009661835748793]"
114298,"[2.4263565891472867, 0.5271317829457365, 0.10852713178294573, 0.031007751937984496, 0.32558139534883723, 0.007751937984496124, 0.0]"
114879,"[1.9, 0.8, 0.0, 0.05, 0.0, 0.05, 0.1]"
114272,"[5.382550335570468, 0.40268456375838924, 0.11409395973154363, 0.04697986577181208, 0.1476510067114094, 0.006711409395973154, 0.28187919463087246]"
114266,"[3.9264, 0.32, 0.096, 0.064, 0.04, 0.072, 0.408]"
114070,"[3.419512195121951, 0.4024390243902439, 0.18292682926829268, 0.2804878048780488, 0.024390243902439025, 0.036585365853658534, 0.07317073170731707]"
114064,"[3.454117647058823, 0.38235294117647056, 0.12352941176470589, 0.2823529411764706, 0.058823529411764705, 0.041176470588235294, 0.11176470588235295]"
114072,"[4.463888888888889, 0.5277777777777778, 0.0, 0.027777777777777776, 0.2916666666666667, 0.013888888888888888, 0.1388888888888889]"
114066,"[3.9931707317073157, 0.3024390243902439, 0.07317073170731707, 0.04878048780487805, 0.25853658536585367, 0.24878048780487805, 0.06829268292682927]"
114884,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
114265,"[6.2493670886075945, 0.4240506329113924, 0.0379746835443038, 0.14556962025316456, 0.0379746835443038, 0.12658227848101267, 0.22784810126582278]"
114067,"[3.6026315789473684, 0.25877192982456143, 0.25877192982456143, 0.4605263157894737, 0.008771929824561403, 0.0, 0.013157894736842105]"
114073,"[3.479545454545455, 0.45454545454545453, 0.022727272727272728, 0.11363636363636363, 0.18181818181818182, 0.056818181818181816, 0.17045454545454544]"
114936,"[2.3800000000000003, 0.6166666666666667, 0.05, 0.06666666666666667, 0.11666666666666667, 0.03333333333333333, 0.11666666666666667]"
114077,"[1.8333333333333333, 0.6666666666666666, 0.0, 0.0, 0.3148148148148148, 0.018518518518518517, 0.0]"
114063,"[2.92280701754386, 0.36257309941520466, 0.34502923976608185, 0.08187134502923976, 0.12280701754385964, 0.08187134502923976, 0.005847953216374269]"
114275,"[5.8450450450450475, 0.25225225225225223, 0.05855855855855856, 0.13063063063063063, 0.13963963963963963, 0.08558558558558559, 0.3333333333333333]"
114880,"[2.940909090909091, 0.5, 0.20454545454545456, 0.022727272727272728, 0.06818181818181818, 0.022727272727272728, 0.18181818181818182]"
114274,"[3.1884057971014492, 0.2826086956521739, 0.2826086956521739, 0.391304347826087, 0.043478260869565216, 0.0, 0.0]"
114062,"[2.7069306930693067, 0.4158415841584158, 0.22772277227722773, 0.297029702970297, 0.04950495049504951, 0.0, 0.009900990099009901]"
114076,"[2.9417721518987343, 0.5569620253164557, 0.05063291139240506, 0.10126582278481013, 0.20253164556962025, 0.012658227848101266, 0.0759493670886076]"
114937,"[5.447142857142856, 0.2714285714285714, 0.07857142857142857, 0.12142857142857143, 0.12857142857142856, 0.10714285714285714, 0.29285714285714287]"
114048,"[3.886567164179104, 0.5597014925373134, 0.04477611940298507, 0.1865671641791045, 0.007462686567164179, 0.04477611940298507, 0.15671641791044777]"
114074,"[0.45217391304347826, 0.8913043478260869, 0.021739130434782608, 0.0, 0.043478260869565216, 0.0, 0.043478260869565216]"
114289,"[2.4186046511627906, 0.46511627906976744, 0.4728682170542636, 0.015503875968992248, 0.0, 0.046511627906976744, 0.0]"
114538,"[2.63917525773196, 0.4536082474226804, 0.20618556701030927, 0.10309278350515463, 0.061855670103092786, 0.020618556701030927, 0.15463917525773196]"
114539,"[3.358823529411765, 0.5882352941176471, 0.10294117647058823, 0.014705882352941176, 0.029411764705882353, 0.04411764705882353, 0.22058823529411764]"
114061,"[2.952127659574468, 0.3191489361702128, 0.324468085106383, 0.31382978723404253, 0.03723404255319149, 0.005319148936170213, 0.0]"
114049,"[4.895172413793101, 0.3448275862068966, 0.013793103448275862, 0.1103448275862069, 0.13793103448275862, 0.006896551724137931, 0.38620689655172413]"
114006,"[3.971631205673758, 0.3404255319148936, 0.2553191489361702, 0.11347517730496454, 0.02127659574468085, 0.03546099290780142, 0.23404255319148937]"
114238,"[1.4268292682926829, 0.6707317073170732, 0.23170731707317074, 0.012195121951219513, 0.036585365853658534, 0.0, 0.04878048780487805]"
114416,"[1.2166666666666666, 0.7083333333333334, 0.25, 0.0, 0.0, 0.0, 0.041666666666666664]"
114402,"[4.805825242718446, 0.2912621359223301, 0.05825242718446602, 0.10679611650485436, 0.1941747572815534, 0.08737864077669903, 0.2621359223300971]"
114199,"[3.1689655172413795, 0.3620689655172414, 0.05172413793103448, 0.02586206896551724, 0.39655172413793105, 0.0603448275862069, 0.10344827586206896]"
114198,"[1.3083333333333333, 0.75, 0.08333333333333333, 0.08333333333333333, 0.041666666666666664, 0.0, 0.041666666666666664]"
114403,"[1.64, 0.65, 0.275, 0.0, 0.0, 0.025, 0.05]"
114371,"[5.709615384615384, 0.5673076923076923, 0.028846153846153848, 0.009615384615384616, 0.08653846153846154, 0.019230769230769232, 0.28846153846153844]"
114239,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
114007,"[4.108571428571428, 0.28, 0.19428571428571428, 0.22857142857142856, 0.08, 0.06857142857142857, 0.14857142857142858]"
114398,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
114401,"[6.778666666666666, 0.4666666666666667, 0.08, 0.013333333333333334, 0.0, 0.12, 0.32]"
114373,"[2.5925925925925926, 0.48148148148148145, 0.35802469135802467, 0.1111111111111111, 0.0, 0.037037037037037035, 0.012345679012345678]"
114415,"[0.9787234042553191, 0.7872340425531915, 0.02127659574468085, 0.19148936170212766, 0.0, 0.0, 0.0]"
114372,"[1.778723404255319, 0.6914893617021277, 0.1702127659574468, 0.010638297872340425, 0.02127659574468085, 0.0, 0.10638297872340426]"
114414,"[1.6864864864864864, 0.4864864864864865, 0.4594594594594595, 0.0, 0.02702702702702703, 0.0, 0.02702702702702703]"
114400,"[1.49, 0.65, 0.0, 0.05, 0.25, 0.0, 0.05]"
114399,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
114212,"[3.508771929824562, 0.38596491228070173, 0.07017543859649122, 0.03508771929824561, 0.21929824561403508, 0.008771929824561403, 0.2807017543859649]"
114941,"[5.1954887218045105, 0.2932330827067669, 0.09022556390977443, 0.12781954887218044, 0.12781954887218044, 0.11278195488721804, 0.24812030075187969]"
114558,"[4.879069767441861, 0.19069767441860466, 0.17209302325581396, 0.4046511627906977, 0.07906976744186046, 0.046511627906976744, 0.10697674418604651]"
114389,"[4.1798319327731095, 0.2689075630252101, 0.25210084033613445, 0.2689075630252101, 0.04201680672268908, 0.06722689075630252, 0.10084033613445378]"
114404,"[1.7142857142857142, 0.5714285714285714, 0.35714285714285715, 0.0, 0.0, 0.0, 0.07142857142857142]"
114410,"[3.3307086614173227, 0.33858267716535434, 0.031496062992125984, 0.023622047244094488, 0.5354330708661418, 0.03937007874015748, 0.031496062992125984]"
114411,"[2.7316455696202535, 0.4810126582278481, 0.1518987341772152, 0.22784810126582278, 0.08860759493670886, 0.0, 0.05063291139240506]"
114405,"[0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.0]"
114388,"[4.417989417989416, 0.17989417989417988, 0.14285714285714285, 0.20634920634920634, 0.20634920634920634, 0.09523809523809523, 0.1693121693121693]"
114559,"[3.5336842105263147, 0.2894736842105263, 0.24210526315789474, 0.2, 0.03684210526315789, 0.10526315789473684, 0.12631578947368421]"
114940,"[3.78989898989899, 0.41414141414141414, 0.0707070707070707, 0.06060606060606061, 0.1919191919191919, 0.050505050505050504, 0.21212121212121213]"
114942,"[6.476258992805753, 0.2446043165467626, 0.07194244604316546, 0.09352517985611511, 0.11510791366906475, 0.1079136690647482, 0.3669064748201439]"
114201,"[2.139240506329114, 0.5949367088607594, 0.06329113924050633, 0.012658227848101266, 0.24050632911392406, 0.0, 0.08860759493670886]"
114375,"[2.285714285714286, 0.4897959183673469, 0.42857142857142855, 0.0, 0.01020408163265306, 0.0, 0.07142857142857142]"
114413,"[2.0, 0.4918032786885246, 0.47540983606557374, 0.03278688524590164, 0.0, 0.0, 0.0]"
114406,"[2.18, 0.5, 0.0, 0.06666666666666667, 0.3333333333333333, 0.0, 0.1]"
114374,"[3.7090909090909077, 0.32727272727272727, 0.13333333333333333, 0.13333333333333333, 0.10909090909090909, 0.10909090909090909, 0.18787878787878787]"
114412,"[0.5, 0.953125, 0.015625, 0.015625, 0.0, 0.0, 0.015625]"
114200,"[3.892857142857143, 0.39285714285714285, 0.0, 0.03571428571428571, 0.5, 0.0, 0.07142857142857142]"
114943,"[3.654545454545455, 0.45454545454545453, 0.03896103896103896, 0.19480519480519481, 0.1038961038961039, 0.06493506493506493, 0.14285714285714285]"
114231,"[2.137226277372263, 0.48905109489051096, 0.44525547445255476, 0.058394160583941604, 0.0, 0.0, 0.0072992700729927005]"
114392,"[3.4906077348066282, 0.2983425414364641, 0.11602209944751381, 0.11602209944751381, 0.08839779005524862, 0.16022099447513813, 0.22099447513812154]"
114386,"[3.7857142857142856, 0.29285714285714287, 0.02142857142857143, 0.07142857142857142, 0.4142857142857143, 0.12857142857142856, 0.07142857142857142]"
114387,"[3.5770992366412213, 0.2595419847328244, 0.21374045801526717, 0.2748091603053435, 0.183206106870229, 0.0, 0.06870229007633588]"
114393,"[3.6475675675675667, 0.3081081081081081, 0.20540540540540542, 0.04864864864864865, 0.17297297297297298, 0.16756756756756758, 0.0972972972972973]"
114556,"[4.631531531531531, 0.21171171171171171, 0.16216216216216217, 0.2927927927927928, 0.10810810810810811, 0.0945945945945946, 0.13063063063063063]"
114232,"[2.8860759493670884, 0.8354430379746836, 0.0, 0.02531645569620253, 0.0, 0.012658227848101266, 0.12658227848101267]"
